"","provider","id","procedure","amt","iv","value","duration","month","year","sex","eth","race","edu","vac","index","comment","check","question","age"
"197","MTurk",6,"aa",1,18,0.28125,294,11,1983,0,3,6,6,-1,"A1QVNF19XSRSD7","-1",4,"Q6.11",38
"198","MTurk",6,"aa",1,60,0.65625,294,11,1983,0,3,6,6,-1,"A1QVNF19XSRSD7","-1",4,"Q7.14",38
"199","MTurk",6,"aa",1,108,0.03125,294,11,1983,0,3,6,6,-1,"A1QVNF19XSRSD7","-1",4,"Q8.9",38
"200","MTurk",6,"aa",2,4,0.59375,294,11,1983,0,3,6,6,-1,"A1QVNF19XSRSD7","-1",4,"Q12.13",38
"201","MTurk",6,"aa",2,18,0.03125,294,11,1983,0,3,6,6,-1,"A1QVNF19XSRSD7","-1",4,"Q13.9",38
"202","MTurk",6,"aa",2,60,0.09375,294,11,1983,0,3,6,6,-1,"A1QVNF19XSRSD7","-1",4,"Q14.9",38
"203","MTurk",6,"aa",2,108,0.15625,294,11,1983,0,3,6,6,-1,"A1QVNF19XSRSD7","-1",4,"Q15.10",38
"204","MTurk",6,"aa",3,4,0.15625,294,11,1983,0,3,6,6,-1,"A1QVNF19XSRSD7","-1",4,"Q19.10",38
"205","MTurk",6,"aa",3,18,0.84375,294,11,1983,0,3,6,6,-1,"A1QVNF19XSRSD7","-1",4,"Q20.15",38
"206","MTurk",6,"aa",3,60,0.15625,294,11,1983,0,3,6,6,-1,"A1QVNF19XSRSD7","-1",4,"Q21.10",38
"207","MTurk",6,"aa",3,108,0.28125,294,11,1983,0,3,6,6,-1,"A1QVNF19XSRSD7","-1",4,"Q22.11",38
"208","MTurk",6,"mcq",2,0.014,0,294,11,1983,0,3,6,6,-1,"A1QVNF19XSRSD7","-1",4,"Q26.1",38
"209","MTurk",6,"mcq",1,5.7e-05,0,294,11,1983,0,3,6,6,-1,"A1QVNF19XSRSD7","-1",4,"Q26.2",38
"210","MTurk",6,"mcq",3,0.00088,1,294,11,1983,0,3,6,6,-1,"A1QVNF19XSRSD7","-1",4,"Q26.3",38
"211","MTurk",6,"mcq",2,5.7e-05,0,294,11,1983,0,3,6,6,-1,"A1QVNF19XSRSD7","-1",4,"Q26.4",38
"212","MTurk",6,"mcq",3,0.0018,0,294,11,1983,0,3,6,6,-1,"A1QVNF19XSRSD7","-1",4,"Q26.5",38
"213","MTurk",6,"mcq",1,0.00014,1,294,11,1983,0,3,6,6,-1,"A1QVNF19XSRSD7","-1",4,"Q26.6",38
"214","MTurk",6,"mcq",2,0.00088,0,294,11,1983,0,3,6,6,-1,"A1QVNF19XSRSD7","-1",4,"Q26.7",38
"215","MTurk",6,"mcq",1,2.2e-05,0,294,11,1983,0,3,6,6,-1,"A1QVNF19XSRSD7","-1",4,"Q26.8",38
"216","MTurk",6,"mcq",3,0.0059,0,294,11,1983,0,3,6,6,-1,"A1QVNF19XSRSD7","-1",4,"Q26.9",38
"217","MTurk",6,"mcq",1,0.00089,0,294,11,1983,0,3,6,6,-1,"A1QVNF19XSRSD7","-1",4,"Q26.10",38
"218","MTurk",6,"mcq",3,2.2e-05,1,294,11,1983,0,3,6,6,-1,"A1QVNF19XSRSD7","-1",4,"Q26.11",38
"219","MTurk",6,"mcq",2,0.00014,0,294,11,1983,0,3,6,6,-1,"A1QVNF19XSRSD7","-1",4,"Q26.12",38
"220","MTurk",6,"mcq",3,0.00014,0,294,11,1983,0,3,6,6,-1,"A1QVNF19XSRSD7","-1",4,"Q26.14",38
"221","MTurk",6,"mcq",2,0.0023,1,294,11,1983,0,3,6,6,-1,"A1QVNF19XSRSD7","-1",4,"Q26.15",38
"222","MTurk",6,"mcq",1,9e-06,0,294,11,1983,0,3,6,6,-1,"A1QVNF19XSRSD7","-1",4,"Q26.16",38
"223","MTurk",6,"mcq",3,5.7e-05,0,294,11,1983,0,3,6,6,-1,"A1QVNF19XSRSD7","-1",4,"Q26.17",38
"224","MTurk",6,"mcq",1,0.014,0,294,11,1983,0,3,6,6,-1,"A1QVNF19XSRSD7","-1",4,"Q26.18",38
"225","MTurk",6,"mcq",2,0.00034,0,294,11,1983,0,3,6,6,-1,"A1QVNF19XSRSD7","-1",4,"Q26.19",38
"226","MTurk",6,"mcq",3,9e-06,0,294,11,1983,0,3,6,6,-1,"A1QVNF19XSRSD7","-1",4,"Q26.20",38
"227","MTurk",6,"mcq",2,0.0058,1,294,11,1983,0,3,6,6,-1,"A1QVNF19XSRSD7","-1",4,"Q26.21",38
"228","MTurk",6,"mcq",1,0.0055,0,294,11,1983,0,3,6,6,-1,"A1QVNF19XSRSD7","-1",4,"Q26.22",38
"229","MTurk",6,"mcq",2,2.2e-05,1,294,11,1983,0,3,6,6,-1,"A1QVNF19XSRSD7","-1",4,"Q26.23",38
"230","MTurk",6,"mcq",1,0.0023,0,294,11,1983,0,3,6,6,-1,"A1QVNF19XSRSD7","-1",4,"Q26.24",38
"231","MTurk",6,"mcq",3,0.014,0,294,11,1983,0,3,6,6,-1,"A1QVNF19XSRSD7","-1",4,"Q26.25",38
"232","MTurk",6,"mcq",1,0.00034,1,294,11,1983,0,3,6,6,-1,"A1QVNF19XSRSD7","-1",4,"Q26.26",38
"233","MTurk",6,"mcq",3,0.00034,0,294,11,1983,0,3,6,6,-1,"A1QVNF19XSRSD7","-1",4,"Q26.27",38
"234","MTurk",6,"mcq",2,9e-06,1,294,11,1983,0,3,6,6,-1,"A1QVNF19XSRSD7","-1",4,"Q26.28",38
"235","MTurk",7,"aa",1,4,0.96875,387,4,1990,1,3,3,5,-1,"A2CEGS0NVDBCPT","-1",7,"Q5.16",31
"236","MTurk",7,"aa",1,18,0.90625,387,4,1990,1,3,3,5,-1,"A2CEGS0NVDBCPT","-1",7,"Q6.16",31
"237","MTurk",7,"aa",1,60,0.90625,387,4,1990,1,3,3,5,-1,"A2CEGS0NVDBCPT","-1",7,"Q7.16",31
"238","MTurk",7,"aa",1,108,0.90625,387,4,1990,1,3,3,5,-1,"A2CEGS0NVDBCPT","-1",7,"Q8.16",31
"239","MTurk",7,"aa",2,4,0.96875,387,4,1990,1,3,3,5,-1,"A2CEGS0NVDBCPT","-1",7,"Q12.16",31
"240","MTurk",7,"aa",2,18,0.90625,387,4,1990,1,3,3,5,-1,"A2CEGS0NVDBCPT","-1",7,"Q13.16",31
"241","MTurk",7,"aa",2,60,0.96875,387,4,1990,1,3,3,5,-1,"A2CEGS0NVDBCPT","-1",7,"Q14.16",31
"242","MTurk",7,"aa",2,108,0.96875,387,4,1990,1,3,3,5,-1,"A2CEGS0NVDBCPT","-1",7,"Q15.16",31
"243","MTurk",7,"aa",3,4,0.90625,387,4,1990,1,3,3,5,-1,"A2CEGS0NVDBCPT","-1",7,"Q19.16",31
"244","MTurk",7,"aa",3,18,0.84375,387,4,1990,1,3,3,5,-1,"A2CEGS0NVDBCPT","-1",7,"Q20.15",31
"245","MTurk",7,"aa",3,60,0.90625,387,4,1990,1,3,3,5,-1,"A2CEGS0NVDBCPT","-1",7,"Q21.16",31
"246","MTurk",7,"aa",3,108,0.78125,387,4,1990,1,3,3,5,-1,"A2CEGS0NVDBCPT","-1",7,"Q22.15",31
"247","MTurk",7,"mcq",2,0.014,1,387,4,1990,1,3,3,5,-1,"A2CEGS0NVDBCPT","-1",7,"Q26.1",31
"248","MTurk",7,"mcq",1,5.7e-05,0,387,4,1990,1,3,3,5,-1,"A2CEGS0NVDBCPT","-1",7,"Q26.2",31
"249","MTurk",7,"mcq",3,0.00088,1,387,4,1990,1,3,3,5,-1,"A2CEGS0NVDBCPT","-1",7,"Q26.3",31
"250","MTurk",7,"mcq",2,5.7e-05,0,387,4,1990,1,3,3,5,-1,"A2CEGS0NVDBCPT","-1",7,"Q26.4",31
"251","MTurk",7,"mcq",3,0.0018,1,387,4,1990,1,3,3,5,-1,"A2CEGS0NVDBCPT","-1",7,"Q26.5",31
"252","MTurk",7,"mcq",1,0.00014,0,387,4,1990,1,3,3,5,-1,"A2CEGS0NVDBCPT","-1",7,"Q26.6",31
"253","MTurk",7,"mcq",2,0.00088,1,387,4,1990,1,3,3,5,-1,"A2CEGS0NVDBCPT","-1",7,"Q26.7",31
"254","MTurk",7,"mcq",1,2.2e-05,0,387,4,1990,1,3,3,5,-1,"A2CEGS0NVDBCPT","-1",7,"Q26.8",31
"255","MTurk",7,"mcq",3,0.0059,1,387,4,1990,1,3,3,5,-1,"A2CEGS0NVDBCPT","-1",7,"Q26.9",31
"256","MTurk",7,"mcq",1,0.00089,1,387,4,1990,1,3,3,5,-1,"A2CEGS0NVDBCPT","-1",7,"Q26.10",31
"257","MTurk",7,"mcq",3,2.2e-05,0,387,4,1990,1,3,3,5,-1,"A2CEGS0NVDBCPT","-1",7,"Q26.11",31
"258","MTurk",7,"mcq",2,0.00014,1,387,4,1990,1,3,3,5,-1,"A2CEGS0NVDBCPT","-1",7,"Q26.12",31
"259","MTurk",7,"mcq",3,0.00014,0,387,4,1990,1,3,3,5,-1,"A2CEGS0NVDBCPT","-1",7,"Q26.14",31
"260","MTurk",7,"mcq",2,0.0023,1,387,4,1990,1,3,3,5,-1,"A2CEGS0NVDBCPT","-1",7,"Q26.15",31
"261","MTurk",7,"mcq",1,9e-06,0,387,4,1990,1,3,3,5,-1,"A2CEGS0NVDBCPT","-1",7,"Q26.16",31
"262","MTurk",7,"mcq",3,5.7e-05,0,387,4,1990,1,3,3,5,-1,"A2CEGS0NVDBCPT","-1",7,"Q26.17",31
"263","MTurk",7,"mcq",1,0.014,1,387,4,1990,1,3,3,5,-1,"A2CEGS0NVDBCPT","-1",7,"Q26.18",31
"264","MTurk",7,"mcq",2,0.00034,1,387,4,1990,1,3,3,5,-1,"A2CEGS0NVDBCPT","-1",7,"Q26.19",31
"265","MTurk",7,"mcq",3,9e-06,0,387,4,1990,1,3,3,5,-1,"A2CEGS0NVDBCPT","-1",7,"Q26.20",31
"266","MTurk",7,"mcq",2,0.0058,1,387,4,1990,1,3,3,5,-1,"A2CEGS0NVDBCPT","-1",7,"Q26.21",31
"267","MTurk",7,"mcq",1,0.0055,1,387,4,1990,1,3,3,5,-1,"A2CEGS0NVDBCPT","-1",7,"Q26.22",31
"268","MTurk",7,"mcq",2,2.2e-05,0,387,4,1990,1,3,3,5,-1,"A2CEGS0NVDBCPT","-1",7,"Q26.23",31
"269","MTurk",7,"mcq",1,0.0023,1,387,4,1990,1,3,3,5,-1,"A2CEGS0NVDBCPT","-1",7,"Q26.24",31
"270","MTurk",7,"mcq",3,0.014,1,387,4,1990,1,3,3,5,-1,"A2CEGS0NVDBCPT","-1",7,"Q26.25",31
"271","MTurk",7,"mcq",1,0.00034,0,387,4,1990,1,3,3,5,-1,"A2CEGS0NVDBCPT","-1",7,"Q26.26",31
"272","MTurk",7,"mcq",3,0.00034,1,387,4,1990,1,3,3,5,-1,"A2CEGS0NVDBCPT","-1",7,"Q26.27",31
"273","MTurk",7,"mcq",2,9e-06,0,387,4,1990,1,3,3,5,-1,"A2CEGS0NVDBCPT","-1",7,"Q26.28",31
"274","MTurk",8,"aa",1,4,0.03125,329,8,1990,1,2,6,2,-1,"ATI55N0W0RQKZ","-1",3,"Q5.9",31
"275","MTurk",8,"aa",1,18,0.03125,329,8,1990,1,2,6,2,-1,"ATI55N0W0RQKZ","-1",3,"Q6.9",31
"276","MTurk",8,"aa",1,60,0.03125,329,8,1990,1,2,6,2,-1,"ATI55N0W0RQKZ","-1",3,"Q7.9",31
"277","MTurk",8,"aa",1,108,0.03125,329,8,1990,1,2,6,2,-1,"ATI55N0W0RQKZ","-1",3,"Q8.9",31
"278","MTurk",8,"aa",2,4,0.65625,329,8,1990,1,2,6,2,-1,"ATI55N0W0RQKZ","-1",3,"Q12.14",31
"279","MTurk",8,"aa",2,18,0.03125,329,8,1990,1,2,6,2,-1,"ATI55N0W0RQKZ","-1",3,"Q13.9",31
"280","MTurk",8,"aa",2,60,0.03125,329,8,1990,1,2,6,2,-1,"ATI55N0W0RQKZ","-1",3,"Q14.9",31
"281","MTurk",8,"aa",2,108,0.03125,329,8,1990,1,2,6,2,-1,"ATI55N0W0RQKZ","-1",3,"Q15.9",31
"282","MTurk",8,"aa",3,4,0.03125,329,8,1990,1,2,6,2,-1,"ATI55N0W0RQKZ","-1",3,"Q19.9",31
"283","MTurk",8,"aa",3,18,0.15625,329,8,1990,1,2,6,2,-1,"ATI55N0W0RQKZ","-1",3,"Q20.10",31
"284","MTurk",8,"aa",3,60,0.03125,329,8,1990,1,2,6,2,-1,"ATI55N0W0RQKZ","-1",3,"Q21.9",31
"285","MTurk",8,"aa",3,108,0.03125,329,8,1990,1,2,6,2,-1,"ATI55N0W0RQKZ","-1",3,"Q22.9",31
"286","MTurk",8,"mcq",2,0.014,1,329,8,1990,1,2,6,2,-1,"ATI55N0W0RQKZ","-1",3,"Q26.1",31
"287","MTurk",8,"mcq",1,5.7e-05,0,329,8,1990,1,2,6,2,-1,"ATI55N0W0RQKZ","-1",3,"Q26.2",31
"288","MTurk",8,"mcq",3,0.00088,1,329,8,1990,1,2,6,2,-1,"ATI55N0W0RQKZ","-1",3,"Q26.3",31
"289","MTurk",8,"mcq",2,5.7e-05,0,329,8,1990,1,2,6,2,-1,"ATI55N0W0RQKZ","-1",3,"Q26.4",31
"290","MTurk",8,"mcq",3,0.0018,1,329,8,1990,1,2,6,2,-1,"ATI55N0W0RQKZ","-1",3,"Q26.5",31
"291","MTurk",8,"mcq",1,0.00014,1,329,8,1990,1,2,6,2,-1,"ATI55N0W0RQKZ","-1",3,"Q26.6",31
"292","MTurk",8,"mcq",2,0.00088,1,329,8,1990,1,2,6,2,-1,"ATI55N0W0RQKZ","-1",3,"Q26.7",31
"293","MTurk",8,"mcq",1,2.2e-05,0,329,8,1990,1,2,6,2,-1,"ATI55N0W0RQKZ","-1",3,"Q26.8",31
"294","MTurk",8,"mcq",3,0.0059,1,329,8,1990,1,2,6,2,-1,"ATI55N0W0RQKZ","-1",3,"Q26.9",31
"295","MTurk",8,"mcq",1,0.00089,1,329,8,1990,1,2,6,2,-1,"ATI55N0W0RQKZ","-1",3,"Q26.10",31
"296","MTurk",8,"mcq",3,2.2e-05,1,329,8,1990,1,2,6,2,-1,"ATI55N0W0RQKZ","-1",3,"Q26.11",31
"297","MTurk",8,"mcq",2,0.00014,0,329,8,1990,1,2,6,2,-1,"ATI55N0W0RQKZ","-1",3,"Q26.12",31
"298","MTurk",8,"mcq",3,0.00014,0,329,8,1990,1,2,6,2,-1,"ATI55N0W0RQKZ","-1",3,"Q26.14",31
"299","MTurk",8,"mcq",2,0.0023,1,329,8,1990,1,2,6,2,-1,"ATI55N0W0RQKZ","-1",3,"Q26.15",31
"300","MTurk",8,"mcq",1,9e-06,0,329,8,1990,1,2,6,2,-1,"ATI55N0W0RQKZ","-1",3,"Q26.16",31
"301","MTurk",8,"mcq",3,5.7e-05,0,329,8,1990,1,2,6,2,-1,"ATI55N0W0RQKZ","-1",3,"Q26.17",31
"302","MTurk",8,"mcq",1,0.014,0,329,8,1990,1,2,6,2,-1,"ATI55N0W0RQKZ","-1",3,"Q26.18",31
"303","MTurk",8,"mcq",2,0.00034,1,329,8,1990,1,2,6,2,-1,"ATI55N0W0RQKZ","-1",3,"Q26.19",31
"304","MTurk",8,"mcq",3,9e-06,0,329,8,1990,1,2,6,2,-1,"ATI55N0W0RQKZ","-1",3,"Q26.20",31
"305","MTurk",8,"mcq",2,0.0058,0,329,8,1990,1,2,6,2,-1,"ATI55N0W0RQKZ","-1",3,"Q26.21",31
"306","MTurk",8,"mcq",1,0.0055,1,329,8,1990,1,2,6,2,-1,"ATI55N0W0RQKZ","-1",3,"Q26.22",31
"307","MTurk",8,"mcq",2,2.2e-05,0,329,8,1990,1,2,6,2,-1,"ATI55N0W0RQKZ","-1",3,"Q26.23",31
"308","MTurk",8,"mcq",1,0.0023,0,329,8,1990,1,2,6,2,-1,"ATI55N0W0RQKZ","-1",3,"Q26.24",31
"309","MTurk",8,"mcq",3,0.014,0,329,8,1990,1,2,6,2,-1,"ATI55N0W0RQKZ","-1",3,"Q26.25",31
"310","MTurk",8,"mcq",1,0.00034,1,329,8,1990,1,2,6,2,-1,"ATI55N0W0RQKZ","-1",3,"Q26.26",31
"311","MTurk",8,"mcq",3,0.00034,0,329,8,1990,1,2,6,2,-1,"ATI55N0W0RQKZ","-1",3,"Q26.27",31
"312","MTurk",8,"mcq",2,9e-06,0,329,8,1990,1,2,6,2,-1,"ATI55N0W0RQKZ","-1",3,"Q26.28",31
"313","MTurk",9,"aa",1,4,0.03125,436,1,1977,0,3,6,4,-1,"A34DYM8J0X5VK","-1",5,"Q5.9",44
"314","MTurk",9,"aa",1,18,0.96875,436,1,1977,0,3,6,4,-1,"A34DYM8J0X5VK","-1",5,"Q6.16",44
"315","MTurk",9,"aa",1,60,0.96875,436,1,1977,0,3,6,4,-1,"A34DYM8J0X5VK","-1",5,"Q7.16",44
"316","MTurk",9,"aa",1,108,0.96875,436,1,1977,0,3,6,4,-1,"A34DYM8J0X5VK","-1",5,"Q8.16",44
"317","MTurk",9,"aa",2,4,0.03125,436,1,1977,0,3,6,4,-1,"A34DYM8J0X5VK","-1",5,"Q12.9",44
"318","MTurk",9,"aa",2,18,0.96875,436,1,1977,0,3,6,4,-1,"A34DYM8J0X5VK","-1",5,"Q13.16",44
"319","MTurk",9,"aa",2,60,0.96875,436,1,1977,0,3,6,4,-1,"A34DYM8J0X5VK","-1",5,"Q14.16",44
"320","MTurk",9,"aa",2,108,0.96875,436,1,1977,0,3,6,4,-1,"A34DYM8J0X5VK","-1",5,"Q15.16",44
"321","MTurk",9,"aa",3,4,0.59375,436,1,1977,0,3,6,4,-1,"A34DYM8J0X5VK","-1",5,"Q19.13",44
"322","MTurk",9,"aa",3,18,0.78125,436,1,1977,0,3,6,4,-1,"A34DYM8J0X5VK","-1",5,"Q20.15",44
"323","MTurk",9,"aa",3,60,0.96875,436,1,1977,0,3,6,4,-1,"A34DYM8J0X5VK","-1",5,"Q21.16",44
"324","MTurk",9,"aa",3,108,0.53125,436,1,1977,0,3,6,4,-1,"A34DYM8J0X5VK","-1",5,"Q22.13",44
"325","MTurk",9,"mcq",2,0.014,1,436,1,1977,0,3,6,4,-1,"A34DYM8J0X5VK","-1",5,"Q26.1",44
"326","MTurk",9,"mcq",1,5.7e-05,0,436,1,1977,0,3,6,4,-1,"A34DYM8J0X5VK","-1",5,"Q26.2",44
"327","MTurk",9,"mcq",3,0.00088,1,436,1,1977,0,3,6,4,-1,"A34DYM8J0X5VK","-1",5,"Q26.3",44
"328","MTurk",9,"mcq",2,5.7e-05,0,436,1,1977,0,3,6,4,-1,"A34DYM8J0X5VK","-1",5,"Q26.4",44
"329","MTurk",9,"mcq",3,0.0018,1,436,1,1977,0,3,6,4,-1,"A34DYM8J0X5VK","-1",5,"Q26.5",44
"330","MTurk",9,"mcq",1,0.00014,0,436,1,1977,0,3,6,4,-1,"A34DYM8J0X5VK","-1",5,"Q26.6",44
"331","MTurk",9,"mcq",2,0.00088,0,436,1,1977,0,3,6,4,-1,"A34DYM8J0X5VK","-1",5,"Q26.7",44
"332","MTurk",9,"mcq",1,2.2e-05,0,436,1,1977,0,3,6,4,-1,"A34DYM8J0X5VK","-1",5,"Q26.8",44
"333","MTurk",9,"mcq",3,0.0059,1,436,1,1977,0,3,6,4,-1,"A34DYM8J0X5VK","-1",5,"Q26.9",44
"334","MTurk",9,"mcq",1,0.00089,0,436,1,1977,0,3,6,4,-1,"A34DYM8J0X5VK","-1",5,"Q26.10",44
"335","MTurk",9,"mcq",3,2.2e-05,0,436,1,1977,0,3,6,4,-1,"A34DYM8J0X5VK","-1",5,"Q26.11",44
"336","MTurk",9,"mcq",2,0.00014,0,436,1,1977,0,3,6,4,-1,"A34DYM8J0X5VK","-1",5,"Q26.12",44
"337","MTurk",9,"mcq",3,0.00014,0,436,1,1977,0,3,6,4,-1,"A34DYM8J0X5VK","-1",5,"Q26.14",44
"338","MTurk",9,"mcq",2,0.0023,0,436,1,1977,0,3,6,4,-1,"A34DYM8J0X5VK","-1",5,"Q26.15",44
"339","MTurk",9,"mcq",1,9e-06,0,436,1,1977,0,3,6,4,-1,"A34DYM8J0X5VK","-1",5,"Q26.16",44
"340","MTurk",9,"mcq",3,5.7e-05,0,436,1,1977,0,3,6,4,-1,"A34DYM8J0X5VK","-1",5,"Q26.17",44
"341","MTurk",9,"mcq",1,0.014,1,436,1,1977,0,3,6,4,-1,"A34DYM8J0X5VK","-1",5,"Q26.18",44
"342","MTurk",9,"mcq",2,0.00034,0,436,1,1977,0,3,6,4,-1,"A34DYM8J0X5VK","-1",5,"Q26.19",44
"343","MTurk",9,"mcq",3,9e-06,0,436,1,1977,0,3,6,4,-1,"A34DYM8J0X5VK","-1",5,"Q26.20",44
"344","MTurk",9,"mcq",2,0.0058,1,436,1,1977,0,3,6,4,-1,"A34DYM8J0X5VK","-1",5,"Q26.21",44
"345","MTurk",9,"mcq",1,0.0055,1,436,1,1977,0,3,6,4,-1,"A34DYM8J0X5VK","-1",5,"Q26.22",44
"346","MTurk",9,"mcq",2,2.2e-05,0,436,1,1977,0,3,6,4,-1,"A34DYM8J0X5VK","-1",5,"Q26.23",44
"347","MTurk",9,"mcq",1,0.0023,1,436,1,1977,0,3,6,4,-1,"A34DYM8J0X5VK","-1",5,"Q26.24",44
"348","MTurk",9,"mcq",3,0.014,1,436,1,1977,0,3,6,4,-1,"A34DYM8J0X5VK","-1",5,"Q26.25",44
"349","MTurk",9,"mcq",1,0.00034,1,436,1,1977,0,3,6,4,-1,"A34DYM8J0X5VK","-1",5,"Q26.26",44
"350","MTurk",9,"mcq",3,0.00034,0,436,1,1977,0,3,6,4,-1,"A34DYM8J0X5VK","-1",5,"Q26.27",44
"351","MTurk",9,"mcq",2,9e-06,0,436,1,1977,0,3,6,4,-1,"A34DYM8J0X5VK","-1",5,"Q26.28",44
"352","MTurk",10,"aa",1,4,0.09375,340,10,1991,0,3,6,6,-1,"A1G187YBG0DVMQ","-1",7,"Q5.9",30
"353","MTurk",10,"aa",1,18,0.03125,340,10,1991,0,3,6,6,-1,"A1G187YBG0DVMQ","-1",7,"Q6.9",30
"354","MTurk",10,"aa",1,60,0.96875,340,10,1991,0,3,6,6,-1,"A1G187YBG0DVMQ","-1",7,"Q7.16",30
"355","MTurk",10,"aa",1,108,0.71875,340,10,1991,0,3,6,6,-1,"A1G187YBG0DVMQ","-1",7,"Q8.14",30
"356","MTurk",10,"aa",2,4,0.78125,340,10,1991,0,3,6,6,-1,"A1G187YBG0DVMQ","-1",7,"Q12.15",30
"357","MTurk",10,"aa",2,18,0.78125,340,10,1991,0,3,6,6,-1,"A1G187YBG0DVMQ","-1",7,"Q13.15",30
"358","MTurk",10,"aa",2,60,0.46875,340,10,1991,0,3,6,6,-1,"A1G187YBG0DVMQ","-1",7,"Q14.12",30
"359","MTurk",10,"aa",2,108,0.53125,340,10,1991,0,3,6,6,-1,"A1G187YBG0DVMQ","-1",7,"Q15.13",30
"360","MTurk",10,"aa",3,4,0.90625,340,10,1991,0,3,6,6,-1,"A1G187YBG0DVMQ","-1",7,"Q19.16",30
"361","MTurk",10,"aa",3,18,0.71875,340,10,1991,0,3,6,6,-1,"A1G187YBG0DVMQ","-1",7,"Q20.14",30
"362","MTurk",10,"aa",3,60,0.96875,340,10,1991,0,3,6,6,-1,"A1G187YBG0DVMQ","-1",7,"Q21.16",30
"363","MTurk",10,"aa",3,108,0.46875,340,10,1991,0,3,6,6,-1,"A1G187YBG0DVMQ","-1",7,"Q22.12",30
"364","MTurk",10,"mcq",2,0.014,1,340,10,1991,0,3,6,6,-1,"A1G187YBG0DVMQ","-1",7,"Q26.1",30
"365","MTurk",10,"mcq",1,5.7e-05,0,340,10,1991,0,3,6,6,-1,"A1G187YBG0DVMQ","-1",7,"Q26.2",30
"366","MTurk",10,"mcq",3,0.00088,1,340,10,1991,0,3,6,6,-1,"A1G187YBG0DVMQ","-1",7,"Q26.3",30
"367","MTurk",10,"mcq",2,5.7e-05,1,340,10,1991,0,3,6,6,-1,"A1G187YBG0DVMQ","-1",7,"Q26.4",30
"368","MTurk",10,"mcq",3,0.0018,1,340,10,1991,0,3,6,6,-1,"A1G187YBG0DVMQ","-1",7,"Q26.5",30
"369","MTurk",10,"mcq",1,0.00014,1,340,10,1991,0,3,6,6,-1,"A1G187YBG0DVMQ","-1",7,"Q26.6",30
"370","MTurk",10,"mcq",2,0.00088,1,340,10,1991,0,3,6,6,-1,"A1G187YBG0DVMQ","-1",7,"Q26.7",30
"371","MTurk",10,"mcq",1,2.2e-05,0,340,10,1991,0,3,6,6,-1,"A1G187YBG0DVMQ","-1",7,"Q26.8",30
"372","MTurk",10,"mcq",3,0.0059,1,340,10,1991,0,3,6,6,-1,"A1G187YBG0DVMQ","-1",7,"Q26.9",30
"373","MTurk",10,"mcq",1,0.00089,0,340,10,1991,0,3,6,6,-1,"A1G187YBG0DVMQ","-1",7,"Q26.10",30
"374","MTurk",10,"mcq",3,2.2e-05,0,340,10,1991,0,3,6,6,-1,"A1G187YBG0DVMQ","-1",7,"Q26.11",30
"375","MTurk",10,"mcq",2,0.00014,1,340,10,1991,0,3,6,6,-1,"A1G187YBG0DVMQ","-1",7,"Q26.12",30
"376","MTurk",10,"mcq",3,0.00014,1,340,10,1991,0,3,6,6,-1,"A1G187YBG0DVMQ","-1",7,"Q26.14",30
"377","MTurk",10,"mcq",2,0.0023,0,340,10,1991,0,3,6,6,-1,"A1G187YBG0DVMQ","-1",7,"Q26.15",30
"378","MTurk",10,"mcq",1,9e-06,0,340,10,1991,0,3,6,6,-1,"A1G187YBG0DVMQ","-1",7,"Q26.16",30
"379","MTurk",10,"mcq",3,5.7e-05,0,340,10,1991,0,3,6,6,-1,"A1G187YBG0DVMQ","-1",7,"Q26.17",30
"380","MTurk",10,"mcq",1,0.014,1,340,10,1991,0,3,6,6,-1,"A1G187YBG0DVMQ","-1",7,"Q26.18",30
"381","MTurk",10,"mcq",2,0.00034,1,340,10,1991,0,3,6,6,-1,"A1G187YBG0DVMQ","-1",7,"Q26.19",30
"382","MTurk",10,"mcq",3,9e-06,0,340,10,1991,0,3,6,6,-1,"A1G187YBG0DVMQ","-1",7,"Q26.20",30
"383","MTurk",10,"mcq",2,0.0058,1,340,10,1991,0,3,6,6,-1,"A1G187YBG0DVMQ","-1",7,"Q26.21",30
"384","MTurk",10,"mcq",1,0.0055,1,340,10,1991,0,3,6,6,-1,"A1G187YBG0DVMQ","-1",7,"Q26.22",30
"385","MTurk",10,"mcq",2,2.2e-05,0,340,10,1991,0,3,6,6,-1,"A1G187YBG0DVMQ","-1",7,"Q26.23",30
"386","MTurk",10,"mcq",1,0.0023,1,340,10,1991,0,3,6,6,-1,"A1G187YBG0DVMQ","-1",7,"Q26.24",30
"387","MTurk",10,"mcq",3,0.014,1,340,10,1991,0,3,6,6,-1,"A1G187YBG0DVMQ","-1",7,"Q26.25",30
"388","MTurk",10,"mcq",1,0.00034,0,340,10,1991,0,3,6,6,-1,"A1G187YBG0DVMQ","-1",7,"Q26.26",30
"389","MTurk",10,"mcq",3,0.00034,1,340,10,1991,0,3,6,6,-1,"A1G187YBG0DVMQ","-1",7,"Q26.27",30
"390","MTurk",10,"mcq",2,9e-06,0,340,10,1991,0,3,6,6,-1,"A1G187YBG0DVMQ","-1",7,"Q26.28",30
"391","MTurk",11,"aa",1,4,0.03125,297,4,1955,0,2,6,3,-1,"A3KXJWQUYMI0E0","-1",3,"Q5.9",66
"392","MTurk",11,"aa",1,18,0.09375,297,4,1955,0,2,6,3,-1,"A3KXJWQUYMI0E0","-1",3,"Q6.9",66
